Id,ActivityDate,DayOfTheWeek,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,TotalActiveMinutes,Calories
7086361926,5/4/16,Wed,10988,8.31000042,8.31000042,0,5.28000021,0.119999997,2.900000095,0,45,12,135,843,192,2655
7086361926,5/5/16,Thu,8564,5.599999905,5.599999905,0,1.779999971,0.829999983,2.950000048,0,24,14,149,1253,187,2386
7086361926,5/6/16,Fri,12461,8.380000114,8.380000114,0,3.819999933,1.429999948,3.119999886,0,84,35,154,834,273,2924
7086361926,5/7/16,Sat,12827,8.479999542,8.479999542,0,1.460000038,2.329999924,4.679999828,0,20,42,209,621,271,2739
7086361926,5/8/16,Sun,10677,7.099999905,7.099999905,0,2.309999943,1.529999971,3.25,0,32,27,147,695,206,2534
7086361926,5/9/16,Mon,13566,9.109999657,9.109999657,0,4.260000229,1.710000038,3.119999886,0,67,50,171,743,288,2960
7086361926,5/10/16,Tue,14433,10.78999996,10.78999996,0,7.110000134,1.200000048,2.450000048,0,72,23,106,1182,201,2800
7086361926,5/11/16,Wed,9572,6.519999981,6.519999981,0,2.890000105,1.389999986,2.230000019,0,57,40,128,757,225,2735
7086361926,5/12/16,Thu,3789,2.559999943,2.559999943,0,0.379999995,0.270000011,1.889999986,0,5,4,58,343,67,1199
8053475328,4/12/16,Tue,18060,14.11999989,14.11999989,0,11.64000034,0.389999986,2.099999905,0,116,8,123,1193,247,3186
8053475328,4/13/16,Wed,16433,13.35000038,13.35000038,0,10.43000031,0.469999999,2.450000048,0,95,12,156,1177,263,3140
8053475328,4/14/16,Thu,20159,15.97000027,15.97000027,0,12.34000015,0.209999993,3.359999895,0,119,5,193,1123,317,3411
8053475328,4/15/16,Fri,20669,16.23999977,16.23999977,0,13.26000023,0.389999986,2.589999914,0,132,8,158,1142,298,3410
8053475328,4/16/16,Sat,14549,11.10999966,11.10999966,0,9.359999657,0.270000011,1.49000001,0,96,6,83,1255,185,2867
8053475328,4/17/16,Sun,18827,13.68999958,13.68999958,0,9.239999771,0.800000012,3.640000105,0,111,21,195,1113,327,3213
8053475328,4/18/16,Mon,17076,12.65999985,12.65999985,0,9.079999924,0.230000004,3.349999905,0,102,6,195,1137,303,3133
8053475328,4/19/16,Tue,15929,12.47999954,12.47999954,0,9.220000267,0.310000002,2.950000048,0,90,7,191,1152,288,3114
8053475328,4/20/16,Wed,15108,12.18999958,12.18999958,0,9.579999924,0.230000004,2.380000114,0,89,5,158,695,252,3043
8053475328,4/21/16,Thu,16057,12.51000023,12.51000023,0,9.670000076,0.25,2.579999924,0,100,6,170,1164,276,3103
8053475328,4/22/16,Fri,10520,8.289999962,8.289999962,0,6.260000229,0.150000006,1.879999995,0,60,3,117,1260,180,2655
8053475328,4/23/16,Sat,22359,17.19000053,17.19000053,0,12.53999996,0.629999995,4.019999981,0,125,14,223,741,362,3554
8053475328,4/24/16,Sun,22988,17.95000076,17.95000076,0,13.13000011,1.549999952,3.25999999,0,129,33,182,1096,344,3577
8053475328,4/25/16,Mon,20500,15.68999958,15.68999958,0,11.36999989,0.460000008,3.859999895,0,118,9,209,1104,336,3403
8053475328,4/26/16,Tue,12685,9.619999886,9.619999886,0,6.309999943,0.200000003,3.099999905,0,68,5,185,1182,258,2846
8053475328,4/27/16,Wed,12422,9.819999695,9.819999695,0,6.460000038,0.430000007,2.930000067,0,60,10,183,1187,253,2852
8053475328,4/28/16,Thu,15447,12.39999962,12.39999962,0,9.670000076,0.389999986,2.349999905,0,90,9,153,1188,252,3062
8053475328,4/29/16,Fri,12315,9.649999619,9.649999619,0,6.170000076,0.310000002,3.170000076,0,58,8,159,1215,225,2794
8053475328,4/30/16,Sat,7135,5.590000153,5.590000153,0,2.99000001,0.059999999,2.539999962,0,27,1,131,1281,159,2408
8053475328,5/1/16,Sun,1170,0.850000024,0.850000024,0,0,0,0.850000024,0,0,0,51,1389,51,1886
8053475328,5/2/16,Mon,1969,1.429999948,1.429999948,0,0,0,1.429999948,0,0,0,95,1345,95,1988
8053475328,5/3/16,Tue,15484,11.89999962,11.89999962,0,8.390000343,0.930000007,2.589999914,0,87,22,165,1166,274,3023
8053475328,5/4/16,Wed,14581,11.14999962,11.14999962,0,8.819999695,0.400000006,1.909999967,0,89,8,123,1220,220,2918
8053475328,5/5/16,Thu,14990,11.51000023,11.51000023,0,8.850000381,0.449999988,2.210000038,0,93,9,130,1208,232,2950
8053475328,5/6/16,Fri,13953,11,11,0,9.100000381,0.689999998,1.210000038,0,90,15,90,1245,195,2859
8053475328,5/7/16,Sat,19769,15.67000008,15.67000008,0,12.43999958,0.879999995,2.349999905,0,121,20,148,1076,289,3331
8053475328,5/8/16,Sun,22026,17.64999962,17.64999962,0,13.39999962,0.589999974,3.660000086,0,125,14,228,1073,367,3589
8053475328,5/9/16,Mon,12465,9.380000114,9.380000114,0,6.119999886,0.569999993,2.690000057,0,66,12,148,1214,226,2765
8053475328,5/10/16,Tue,14810,11.35999966,11.35999966,0,9.090000153,0.419999987,1.850000024,0,96,10,115,1219,221,2926
8053475328,5/11/16,Wed,12209,9.399999619,9.399999619,0,6.079999924,0.280000001,3.039999962,0,60,7,184,1189,251,2809
8053475328,5/12/16,Thu,4998,3.910000086,3.910000086,0,2.950000048,0.200000003,0.75999999,0,28,4,39,839,71,1505
8253242879,4/12/16,Tue,9033,7.159999847,7.159999847,0,5.429999828,0.140000001,1.590000033,0,40,2,154,1244,196,2044
8253242879,4/13/16,Wed,8053,6.099999905,6.099999905,0,4.170000076,0.629999995,1.309999943,0,35,11,96,1298,142,1935
8253242879,4/14/16,Thu,5234,3.460000038,3.460000038,0,1.929999948,0.99000001,0.540000021,0,29,16,33,1362,78,1705
8253242879,4/15/16,Fri,2672,1.769999981,1.769999981,0,0,0,1.75999999,0,0,0,105,1335,105,1632
8253242879,4/16/16,Sat,9256,6.139999866,6.139999866,0,0.430000007,3.269999981,2.450000048,0,6,51,115,1268,172,1880
8253242879,4/17/16,Sun,10204,7.909999847,7.909999847,0,5.429999828,0.150000006,2.329999924,0,41,5,157,1237,203,2112
8253242879,4/18/16,Mon,5151,3.480000019,3.480000019,0,1.039999962,0.629999995,1.799999952,0,16,16,130,1278,162,1829
8253242879,4/19/16,Tue,4212,2.779999971,2.779999971,0,0,0,2.779999971,0,0,0,164,1276,164,1763
8253242879,4/20/16,Wed,6466,4.269999981,4.269999981,0,0.330000013,0.819999993,3.109999895,0.01,5,18,216,1201,239,1931
8253242879,4/21/16,Thu,11268,8.56000042,8.56000042,0,5.880000114,0.930000007,1.75,0,49,20,172,1199,241,2218
8253242879,4/22/16,Fri,2824,1.870000005,1.870000005,0,0,0,1.870000005,0,0,0,120,1320,120,1651
8253242879,4/23/16,Sat,9282,6.260000229,6.260000229,0,2.089999914,1.039999962,3.130000114,0,30,26,191,1193,247,2132
8253242879,4/24/16,Sun,8905,7.130000114,7.130000114,0,5.599999905,0.189999998,1.340000033,0,41,4,82,1313,127,1976
8253242879,4/25/16,Mon,6829,4.510000229,4.510000229,0,0.360000014,2.390000105,1.769999981,0,7,54,118,1261,179,1909
8253242879,4/26/16,Tue,4562,3.039999962,3.039999962,0,1.179999948,0.49000001,1.370000005,0,19,14,108,1299,141,1813
8253242879,4/27/16,Wed,10232,8.180000305,8.180000305,0,6.239999771,0.230000004,1.700000048,0,45,5,104,1286,154,2008
8253242879,4/28/16,Thu,2718,1.799999952,1.799999952,0,0.670000017,0.779999971,0.340000004,0,11,16,20,1393,47,1580
8253242879,4/29/16,Fri,6260,4.260000229,4.260000229,0,1.289999962,0.540000021,2.400000095,0,16,14,136,1257,166,1854
8253242879,4/30/16,Sat,0,0,0,0,0,0,0,0,0,0,0,1440,0,0
8378563200,4/12/16,Tue,7626,6.050000191,6.050000191,2.253081083,0.829999983,0.709999979,4.5,0,65,15,156,723,236,3635
8378563200,4/13/16,Wed,12386,9.819999695,9.819999695,2.092147112,4.960000038,0.649999976,4.210000038,0,116,14,169,680,299,4079
8378563200,4/14/16,Thu,13318,10.56000042,10.56000042,2.253081083,5.619999886,1.029999971,3.910000086,0,123,21,174,699,318,4163
8378563200,4/15/16,Fri,14461,11.47000027,11.47000027,0,4.909999847,1.149999976,5.409999847,0,60,23,190,729,273,3666
8378563200,4/16/16,Sat,11207,8.890000343,8.890000343,0,5.369999886,1.070000052,2.440000057,0,64,21,142,563,227,3363
8378563200,4/17/16,Sun,2132,1.690000057,1.690000057,0,0,0,1.690000057,0,0,0,93,599,93,2572
8378563200,4/18/16,Mon,13630,10.81000042,10.81000042,2.092147112,5.050000191,0.560000002,5.199999809,0,117,10,174,720,301,4157
8378563200,4/19/16,Tue,13070,10.35999966,10.35999966,2.253081083,5.300000191,0.879999995,4.179999828,0,120,19,154,737,293,4092
8378563200,4/20/16,Wed,9388,7.440000057,7.440000057,2.092147112,2.230000019,0.439999998,4.78000021,0,82,8,169,763,259,3787
8378563200,4/21/16,Thu,15148,12.01000023,12.01000023,2.253081083,6.900000095,0.819999993,4.289999962,0,137,16,145,677,298,4236
8378563200,4/22/16,Fri,12200,9.670000076,9.670000076,2.092147112,4.909999847,0.589999974,4.179999828,0,113,12,159,769,284,4044
8378563200,4/23/16,Sat,5709,4.53000021,4.53000021,0,1.519999981,0.519999981,2.480000019,0,19,10,136,740,165,2908
8378563200,4/24/16,Sun,3703,2.940000057,2.940000057,0,0,0,2.940000057,0,0,0,135,734,135,2741
8378563200,4/25/16,Mon,12405,9.840000153,9.840000153,2.092147112,5.050000191,0.870000005,3.920000076,0,117,16,141,692,274,4005
8378563200,4/26/16,Tue,16208,12.85000038,12.85000038,0,7.510000229,0.920000017,4.420000076,0,90,18,161,593,269,3763
8378563200,4/27/16,Wed,7359,5.840000153,5.840000153,0,0.330000013,0.180000007,5.329999924,0,4,4,192,676,200,3061
8378563200,4/28/16,Thu,5417,4.300000191,4.300000191,0,0.899999976,0.49000001,2.910000086,0,11,10,139,711,160,2884
8378563200,4/29/16,Fri,6175,4.900000095,4.900000095,0,0.25,0.360000014,4.269999981,0,3,7,172,767,182,2982
8378563200,4/30/16,Sat,2946,2.339999914,2.339999914,0,0,0,2.339999914,0,0,0,121,780,121,2660
8378563200,5/1/16,Sun,11419,9.06000042,9.06000042,0,6.03000021,0.560000002,2.470000029,0,71,10,127,669,208,3369
8378563200,5/2/16,Mon,6064,4.809999943,4.809999943,2.092147112,0.629999995,0.170000002,4.010000229,0,63,4,142,802,209,3491
8378563200,5/3/16,Tue,8712,6.909999847,6.909999847,2.253081083,1.340000033,1.059999943,4.5,0,71,20,195,822,286,3784
8378563200,5/4/16,Wed,7875,6.239999771,6.239999771,0,1.559999943,0.49000001,4.199999809,0,19,10,167,680,196,3110
8378563200,5/5/16,Thu,8567,6.789999962,6.789999962,2.253081083,0.889999986,0.159999996,5.739999771,0,66,3,214,764,283,3783
8378563200,5/6/16,Fri,7045,5.590000153,5.590000153,2.092147112,1.549999952,0.25,3.779999971,0,74,5,166,831,245,3644
8378563200,5/7/16,Sat,4468,3.539999962,3.539999962,0,0,0,3.539999962,0,0,0,158,851,158,2799
8378563200,5/8/16,Sun,2943,2.329999924,2.329999924,0,0,0,2.329999924,0,0,0,139,621,139,2685
8378563200,5/9/16,Mon,8382,6.650000095,6.650000095,2.092147112,1.269999981,0.660000026,4.71999979,0,71,13,171,772,255,3721
8378563200,5/10/16,Tue,6582,5.21999979,5.21999979,2.253081083,0.660000026,0.639999986,3.920000076,0,63,13,152,840,228,3586
8378563200,5/11/16,Wed,9143,7.25,7.25,2.092147112,1.389999986,0.589999974,5.269999981,0,72,10,184,763,266,3788
8378563200,5/12/16,Thu,4561,3.619999886,3.619999886,0,0.649999976,0.270000011,2.690000057,0,8,6,102,433,116,1976
8583815059,4/12/16,Tue,5014,3.910000086,3.910000086,0,0,0.330000013,3.579999924,0,0,7,196,1237,203,2650
8583815059,4/13/16,Wed,5571,4.349999905,4.349999905,0,0.150000006,0.970000029,3.230000019,0,2,23,163,1252,188,2654
8583815059,4/14/16,Thu,3135,2.450000048,2.450000048,0,0,0,2.430000067,0,0,0,134,1306,134,2443
8583815059,4/15/16,Fri,3430,2.680000067,2.680000067,0,0,0,0.899999976,0,0,0,65,1375,65,2505
8583815059,4/16/16,Sat,5319,4.150000095,4.150000095,0,0,0,0,0,0,0,0,1440,0,2693
8583815059,4/17/16,Sun,3008,2.349999905,2.349999905,0,0,0,0,0,0,0,0,1440,0,2439
8583815059,4/18/16,Mon,3864,3.00999999,3.00999999,0,0.310000002,1.059999943,1.350000024,0,4,22,105,1309,131,2536
8583815059,4/19/16,Tue,5697,4.440000057,4.440000057,0,0.529999971,0.479999989,3.440000057,0,7,10,166,1257,183,2668
8583815059,4/20/16,Wed,5273,4.110000134,4.110000134,0,0,1.039999962,3.069999933,0,0,27,167,1246,194,2647
8583815059,4/21/16,Thu,8538,6.659999847,6.659999847,0,2.630000114,1.019999981,3.00999999,0,35,18,158,1229,211,2883
8583815059,4/22/16,Fri,8687,6.78000021,6.78000021,0,0.289999992,2.410000086,4.079999924,0,4,54,212,1170,270,2944
8583815059,4/23/16,Sat,9423,7.349999905,7.349999905,0,0.529999971,2.029999971,4.75,0,7,44,238,1151,289,3012
8583815059,4/24/16,Sun,8286,6.460000038,6.460000038,0,0.150000006,2.049999952,4.269999981,0,2,44,206,1188,252,2889
8583815059,4/25/16,Mon,4503,3.50999999,3.50999999,0,1.470000029,0.239999995,1.809999943,0,18,6,122,1294,146,2547
8583815059,4/26/16,Tue,10499,8.18999958,8.18999958,0,0.07,4.21999979,3.890000105,0,1,91,214,1134,306,3093
8583815059,4/27/16,Wed,12474,9.729999542,9.729999542,0,6.599999905,0.270000011,2.869999886,0,77,5,129,1229,211,3142
8583815059,4/28/16,Thu,6174,4.820000172,4.820000172,0,0,1.200000048,3.609999895,0,0,28,203,1209,231,2757
8583815059,4/29/16,Fri,15168,11.82999992,11.82999992,0,3.900000095,3,4.920000076,0,46,67,258,1069,371,3513
8583815059,4/30/16,Sat,10085,7.869999886,7.869999886,0,0.150000006,1.279999971,6.429999828,0,2,28,317,1093,347,3164
8583815059,5/1/16,Sun,4512,3.519999981,3.519999981,0,0.779999971,0.119999997,2.039999962,0,10,2,117,1311,129,2596
8583815059,5/2/16,Mon,8469,6.610000134,6.610000134,0,0,0,0,0,0,0,0,1440,0,2894
8583815059,5/3/16,Tue,12015,9.369999886,9.369999886,0,0,0,0,0,0,0,0,1440,0,3212
8583815059,5/4/16,Wed,3588,2.799999952,2.799999952,0,0,0,0,0,0,0,0,1440,0,2516
8583815059,5/5/16,Thu,12427,9.68999958,9.68999958,0,0,0,1.179999948,0,0,0,70,1370,70,3266
8583815059,5/6/16,Fri,5843,4.559999943,4.559999943,0,0.140000001,1.190000057,3.230000019,0,2,22,166,1250,190,2683
8583815059,5/7/16,Sat,6117,4.769999981,4.769999981,0,0,0,4.769999981,0,0,0,250,1190,250,2810
8583815059,5/8/16,Sun,9217,7.190000057,7.190000057,0,0.219999999,3.309999943,3.660000086,0,3,72,182,1183,257,2940
8583815059,5/9/16,Mon,9877,7.699999809,7.699999809,0,5.760000229,0.170000002,1.730000019,0,66,4,110,1260,180,2947
8583815059,5/10/16,Tue,8240,6.429999828,6.429999828,0,0.689999998,2.00999999,3.720000029,0,9,43,162,1226,214,2846
8583815059,5/11/16,Wed,8701,6.789999962,6.789999962,0,0.370000005,3.24000001,3.170000076,0,5,71,177,1106,253,2804
8583815059,5/12/16,Thu,0,0,0,0,0,0,0,0,0,0,0,1440,0,0
8792009665,4/12/16,Tue,2564,1.639999986,1.639999986,0,0,0,1.639999986,0,0,0,116,831,116,2044
8792009665,4/13/16,Wed,1320,0.839999974,0.839999974,0,0,0,0.839999974,0,0,0,82,806,82,1934
8792009665,4/14/16,Thu,1219,0.779999971,0.779999971,0,0,0,0.779999971,0,0,0,84,853,84,1963
8792009665,4/15/16,Fri,2483,1.590000033,1.590000033,0,0,0,1.590000033,0,0,0,126,937,126,2009
8792009665,4/16/16,Sat,244,0.159999996,0.159999996,0,0,0,0.159999996,0,0,0,12,1428,12,1721
8792009665,4/17/16,Sun,0,0,0,0,0,0,0,0,0,0,0,1440,0,1688
8792009665,4/18/16,Mon,0,0,0,0,0,0,0,0,0,0,0,1440,0,1688
8792009665,4/19/16,Tue,0,0,0,0,0,0,0,0,0,0,0,1440,0,1688
8792009665,4/20/16,Wed,3147,2.00999999,2.00999999,0,0,0.280000001,1.74000001,0,0,10,139,744,149,2188
8792009665,4/21/16,Thu,144,0.090000004,0.090000004,0,0,0,0.090000004,0,0,0,9,1431,9,1720
8792009665,4/22/16,Fri,4068,2.599999905,2.599999905,0,0.050000001,0.280000001,2.269999981,0,1,20,195,817,216,2419
8792009665,4/23/16,Sat,5245,3.359999895,3.359999895,0,0.159999996,0.439999998,2.75,0,8,45,232,795,285,2748
8792009665,4/24/16,Sun,400,0.25999999,0.25999999,0,0.039999999,0.050000001,0.159999996,0,3,8,19,1410,30,1799
8792009665,4/25/16,Mon,0,0,0,0,0,0,0,0,0,0,0,1440,0,1688
8792009665,4/26/16,Tue,1321,0.850000024,0.850000024,0,0,0,0.850000024,0,0,0,80,1360,80,1928
8792009665,4/27/16,Wed,1758,1.129999995,1.129999995,0,0,0,1.129999995,0,0,0,112,900,112,2067
8792009665,4/28/16,Thu,6157,3.940000057,3.940000057,0,0,0,3.940000057,0,0,0,310,714,310,2780
8792009665,4/29/16,Fri,8360,5.349999905,5.349999905,0,0.140000001,0.280000001,4.929999828,0,6,14,380,634,400,3101
8792009665,4/30/16,Sat,7174,4.590000153,4.590000153,0,0.330000013,0.360000014,3.910000086,0,10,20,301,749,331,2896
8792009665,5/1/16,Sun,1619,1.039999962,1.039999962,0,0,0,1.039999962,0,0,0,79,834,79,1962
8792009665,5/2/16,Mon,1831,1.169999957,1.169999957,0,0,0,1.169999957,0,0,0,101,916,101,2015
8792009665,5/3/16,Tue,2421,1.549999952,1.549999952,0,0,0,1.549999952,0,0,0,156,739,156,2297
8792009665,5/4/16,Wed,2283,1.460000038,1.460000038,0,0,0,1.460000038,0,0,0,129,848,129,2067
8792009665,5/5/16,Thu,0,0,0,0,0,0,0,0,0,0,0,1440,0,1688
8792009665,5/6/16,Fri,0,0,0,0,0,0,0,0,0,0,0,1440,0,1688
8792009665,5/7/16,Sat,0,0,0,0,0,0,0,0,0,0,0,1440,0,1688
8792009665,5/8/16,Sun,0,0,0,0,0,0,0,0,0,0,0,1440,0,1688
8792009665,5/9/16,Mon,0,0,0,0,0,0,0,0,0,0,0,1440,0,1688
8792009665,5/10/16,Tue,0,0,0,0,0,0,0,0,0,0,0,48,0,57
8877689391,4/12/16,Tue,23186,20.39999962,20.39999962,0,12.22000027,0.340000004,7.820000172,0,85,7,312,1036,404,3921
8877689391,4/13/16,Wed,15337,9.579999924,9.579999924,0,3.549999952,0.379999995,5.639999866,0,108,18,216,1098,342,3566
8877689391,4/14/16,Thu,21129,18.97999954,18.97999954,0,10.55000019,0.589999974,7.75,0.02,68,13,298,1061,379,3793
8877689391,4/15/16,Fri,13422,7.170000076,7.170000076,0,0.050000001,0.050000001,7.010000229,0.01,106,1,281,1052,388,3934
8877689391,4/16/16,Sat,29326,25.29000092,25.29000092,0,13.23999977,1.210000038,10.71000004,0,94,29,429,888,552,4547
8877689391,4/17/16,Sun,15118,8.869999886,8.869999886,0,0,0.07,8.789999962,0,58,15,307,1060,380,3545
8877689391,4/18/16,Mon,11423,8.670000076,8.670000076,0,2.440000057,0.270000011,5.940000057,0,29,5,191,1215,225,2761
8877689391,4/19/16,Tue,18785,17.39999962,17.39999962,0,12.14999962,0.180000007,5.03000021,0,82,13,214,1131,309,3676
8877689391,4/20/16,Wed,19948,18.11000061,18.11000061,0,11.02000046,0.689999998,6.340000153,0,73,19,225,1123,317,3679
8877689391,4/21/16,Thu,19377,17.62000084,17.62000084,0,12.28999996,0.419999987,4.889999866,0,82,13,226,1119,321,3659
8877689391,4/22/16,Fri,18258,16.30999947,16.30999947,0,10.22999954,0.029999999,5.96999979,0.050000001,61,2,236,1141,299,3427
8877689391,4/23/16,Sat,11200,7.429999828,7.429999828,0,0,0,7.400000095,0.01,102,6,300,1032,408,3891
8877689391,4/24/16,Sun,16674,15.73999977,15.73999977,0,11.01000023,0.01,4.690000057,0,64,1,227,1148,292,3455
8877689391,4/25/16,Mon,12986,8.739999771,8.739999771,0,2.369999886,0.07,6.269999981,0.01,113,8,218,1101,339,3802
8877689391,4/26/16,Tue,11101,8.430000305,8.430000305,0,1.75999999,0.129999995,6.5,0,22,3,258,1157,283,2860
8877689391,4/27/16,Wed,23629,20.64999962,20.64999962,0,13.06999969,0.439999998,7.099999905,0,93,8,235,1104,336,3808
8877689391,4/28/16,Thu,14890,11.30000019,11.30000019,0,4.929999828,0.379999995,5.96999979,0,58,8,231,1143,297,3060
8877689391,4/29/16,Fri,9733,7.389999866,7.389999866,0,1.379999995,0.170000002,5.789999962,0,18,5,210,1207,233,2698
8877689391,4/30/16,Sat,27745,26.71999931,26.71999931,0,21.65999985,0.079999998,4.929999828,0,124,4,223,1089,351,4398
8877689391,5/1/16,Sun,10930,8.319999695,8.319999695,0,3.130000114,0.569999993,4.570000172,0,36,12,166,1226,214,2786
8877689391,5/2/16,Mon,4790,3.640000105,3.640000105,0,0,0,3.559999943,0,0,0,105,1335,105,2189
8877689391,5/3/16,Tue,10818,8.210000038,8.210000038,0,1.389999986,0.100000001,6.670000076,0.01,19,3,229,1189,251,2817
8877689391,5/4/16,Wed,18193,16.29999924,16.29999924,0,10.42000008,0.310000002,5.53000021,0,66,8,212,1154,286,3477
8877689391,5/5/16,Thu,14055,10.67000008,10.67000008,0,5.460000038,0.819999993,4.369999886,0,67,15,188,1170,270,3052
8877689391,5/6/16,Fri,21727,19.34000015,19.34000015,0,12.78999996,0.289999992,6.159999847,0,96,17,232,1095,345,4015
8877689391,5/7/16,Sat,12332,8.130000114,8.130000114,0,0.079999998,0.959999979,6.989999771,0,105,28,271,1036,404,4142
8877689391,5/8/16,Sun,10686,8.109999657,8.109999657,0,1.080000043,0.200000003,6.800000191,0,17,4,245,1174,266,2847
8877689391,5/9/16,Mon,20226,18.25,18.25,0,11.10000038,0.800000012,6.239999771,0.050000001,73,19,217,1131,309,3710
8877689391,5/10/16,Tue,10733,8.149999619,8.149999619,0,1.350000024,0.460000008,6.28000021,0,18,11,224,1187,253,2832
8877689391,5/11/16,Wed,21420,19.55999947,19.55999947,0,13.22000027,0.409999996,5.889999866,0,88,12,213,1127,313,3832
8877689391,5/12/16,Thu,8064,6.119999886,6.119999886,0,1.820000052,0.039999999,4.25,0,23,1,137,770,161,1849